canonical_image_id,run,pattern,image_relative_path,annotation_relative_path,image_sha256,annotation_sha256,width,height,annotation_count,out_of_bounds_count,duplicate_coordinate_record_count,estimated_fingerprint_area_px,estimated_fingerprint_area_fraction,annotation_density_per_100k_estimated_fingerprint_px,inside_estimated_fingerprint_mask_count,within_16px_edge_count,within_5pct_edge_count,nearest_neighbor_median_px,otsu_dark_ridge_threshold
R1/37_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/37_whorl.jpg,Pore ground truth/Ground truth/R1/37_whorl.tsv,67e3efb90397e782e6a28a64de18da0c9752a1d64f1d5b4db7174e4f9989c67e,49d73b421eff7377970f0b40fbce7e2d311aa9ba30aebbbeef34194acb71d62b,512,512,481,0,1,262144,1.0,183.4869384765625,481,52,80,16.0312195418814,109.0
R1/38_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/38_right_loop.jpg,Pore ground truth/Ground truth/R1/38_right_loop.tsv,017d6716788b8e1964feb15022afd820eb676a552609c40b175eca43a268fccf,ca8b72fa5bd33d0544e5af1c0f696195ff4613362471ac99e8af4b8051df19a1,512,512,399,0,1,261911,0.9991111755371094,152.34182604014342,399,57,84,16.15549442140351,113.0
R1/38_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/38_whorl.jpg,Pore ground truth/Ground truth/R1/38_whorl.tsv,4783b60be246e9cc5000c9bdf442fb887310fefa86751edf3f2d7596f56a6c7d,10b16df2c0f461af11178190f8f2ac725cd9e8af4617c54d53c04c07de836c49,512,512,345,0,0,260095,0.9921836853027344,132.64384167323476,345,38,65,15.033296378372908,129.0
R1/39_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/39_right_loop.jpg,Pore ground truth/Ground truth/R1/39_right_loop.tsv,00f0708355291ef2c8d9731556b63fca04debb1462e2ec61c28401ba9c21c00e,14d9d09a3bdef1db0d4cf2537f44cb1cb855cb1a5d10f683e925aa9a9a2af33f,512,512,473,0,0,262144,1.0,180.4351806640625,473,58,90,15.0,126.0
R1/39_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/39_whorl.jpg,Pore ground truth/Ground truth/R1/39_whorl.tsv,8ec1db08f9199bac456dbab8e26d680ad16f268560945a67807cbeb9a2650efe,e8aac746355bba49d9df01220819711c03d147bc595f21e35b27915526c5ee79,512,512,400,0,1,261508,0.9975738525390625,152.95899169432676,400,43,73,16.0312195418814,115.0
R1/3_left_loop,R1,left_loop,Pore ground truth/Fingerprint Images/R1/3_left_loop.jpg,Pore ground truth/Ground truth/R1/3_left_loop.tsv,8243a6cc2f6d78521c6d03ca22fac9047ba46b3d836310511fd252f57c8d1d18,1d41e35e111a7d73f2e7374ee0d7f6f97747a34603687f452e96547acb675687,512,512,471,0,0,261543,0.9977073669433594,180.08511028779205,470,59,82,16.0312195418814,107.0
R1/3_plain_arch,R1,plain_arch,Pore ground truth/Fingerprint Images/R1/3_plain_arch.jpg,Pore ground truth/Ground truth/R1/3_plain_arch.tsv,fd500035804486161e950cec1031a99724b291baa533911506dd35ccf7a8e90c,dafc5e797d12e050d37eaea68374353f55770274e004af6d942a039337770670,512,512,386,0,1,262144,1.0,147.247314453125,386,50,73,16.217157508751608,128.0
R1/3_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/3_right_loop.jpg,Pore ground truth/Ground truth/R1/3_right_loop.tsv,a1a73395a545cc620590ce5c4349d362809843cd5fe94aac1fc3e30ad8411d3a,7a8d7e2dd84cfd40c103b2b1efe6ef06a00765c3c2124172e9d0a3f1af742a8c,512,512,347,0,0,261608,0.997955322265625,132.64120363291642,347,49,70,16.97056274847714,130.0
R1/3_tented_arch,R1,tented_arch,Pore ground truth/Fingerprint Images/R1/3_tented_arch.jpg,Pore ground truth/Ground truth/R1/3_tented_arch.tsv,38972b4f428bfb9b2bc8f24f23e4bca226375373ec5f857f2eff8c20896056fc,9cc77d29e268231afa6e15de780d3b24142067fb60d2802ac9822324eab80f4b,512,512,487,0,0,262144,1.0,185.7757568359375,487,64,95,15.0,111.0
R1/3_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/3_whorl.jpg,Pore ground truth/Ground truth/R1/3_whorl.tsv,0462495b90c1fb3917d025ca731ff5cf92733cb1c3a51a5b35e8bee202253718,197f6875f0cd19f5c7bea1e05bae84fcacecad2a77a02252bbc7289039995e0b,512,512,385,0,0,262144,1.0,146.8658447265625,385,49,80,15.620499351813308,117.0
R1/40_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/40_right_loop.jpg,Pore ground truth/Ground truth/R1/40_right_loop.tsv,9fe2c57b3e746bc7ab79869d7e2fef9e4f2db9af203c22851100c06923bcde63,1129d0b37254d1a3f1aed972665898076176a1943093562ca4cb5a8a7c6c4847,512,512,422,0,1,261938,0.9992141723632812,161.1068268063435,422,52,72,16.97056274847714,115.0
R1/40_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/40_whorl.jpg,Pore ground truth/Ground truth/R1/40_whorl.tsv,2017272370bdc4d67e4a927ffe39d118657750d2658babae331b3264f7a66a58,84e198e7de3bb5a01088ef2f4f400c6585560a4a252320c90729ca250044787f,512,512,391,0,1,262144,1.0,149.1546630859375,391,58,89,15.297058540778355,128.0
R1/41_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/41_right_loop.jpg,Pore ground truth/Ground truth/R1/41_right_loop.tsv,69cae04bb6cc63e4f27178c8efdf86b55732da7da31419634376d00dee0ffb2c,dd747fdab4e48e77091158309a7ec28822ef7c406e1c788ba789691e94c9b3c8,512,512,426,0,1,262144,1.0,162.506103515625,426,54,81,16.415882976673277,116.0
R1/41_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/41_whorl.jpg,Pore ground truth/Ground truth/R1/41_whorl.tsv,077facbc9b97c7caeb726666674947b0651c815e17c2bf618c77bec2115b95f3,8148b21d2f83b5b7b32270d4d77fd12481ebcb19dfc314ac1f5187d53f85f8a0,512,512,343,0,1,260131,0.9923210144042969,131.85664146141752,343,32,53,15.297058540778355,122.0
R1/42_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/42_right_loop.jpg,Pore ground truth/Ground truth/R1/42_right_loop.tsv,c28104bc734cdf4771494b493478c74dfd220274a9071aacd18a0816140569c2,d1b5c435d58d2c59974d06096b64f5f94a124ab7a52ba358e884a93b8a57e779,512,512,348,0,1,259946,0.9916152954101562,133.87395843752165,348,43,62,16.15549442140351,139.0
R1/42_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/42_whorl.jpg,Pore ground truth/Ground truth/R1/42_whorl.tsv,51d0cbe3f662a1e1cbfdebe45f175f7502a12bc1666e0b13cf0bc58961e3e571,5831d7d859fa73b9adebba273d5b39feb128a921371e967d1ee6c12f602af186,512,512,437,0,0,261332,0.9969024658203125,167.22024091959653,437,55,75,16.55294535724685,110.0
R1/43_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/43_right_loop.jpg,Pore ground truth/Ground truth/R1/43_right_loop.tsv,7dfa763d05447b1a62510a42aff243971784935ee052d178b687059f8f185b10,9fcbc2aaf3214a304a58b39f258b0de4ee8272612dddb433b46df1416ec53bd0,512,512,406,0,0,262144,1.0,154.876708984375,406,61,83,15.426703863441201,119.0
R1/43_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/43_whorl.jpg,Pore ground truth/Ground truth/R1/43_whorl.tsv,a4fb2b8c7251b3258cba2ecabd7a132c22812e3854f588a4c3b46e506602f1ed,f9bff49be5523781454404989356d365049278f1bf9c3e7439b79dabca55beb0,512,512,450,0,0,262144,1.0,171.661376953125,450,65,87,14.7648230602334,118.0
R1/44_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/44_right_loop.jpg,Pore ground truth/Ground truth/R1/44_right_loop.tsv,3ff70299750045b4f773222cb22426e6fbb5b5806f7aeba146608ef9d4f12b58,44e56da83de4f5f39f0c0a0f37d2c0ee8629254967f353fbdca06540acee9186,512,512,418,0,0,260260,0.9928131103515625,160.6086221470837,416,55,77,15.620499351813308,140.0
R1/44_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/44_whorl.jpg,Pore ground truth/Ground truth/R1/44_whorl.tsv,1430f3ec01a56d2662f3878a85203820cf56a75e248d3eac9565699f3d489fcf,b3f47808a5d411c3f6c33e7e5a5af9a1642c514fed9bc46c650a17551f7962d9,512,512,475,0,0,262144,1.0,181.1981201171875,475,61,89,15.297058540778355,108.0
R1/45_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/45_right_loop.jpg,Pore ground truth/Ground truth/R1/45_right_loop.tsv,47cbe792c23570bdd0d810d8a62bd1bc6343c7da88f7cdf2d2dd9d82f3360ab3,2e57628c0cc104c3e0d5ee495a0b95ea779c546531cb2140e6133266b76bd164,512,512,425,0,0,259936,0.9915771484375,163.50178505478272,423,58,83,15.620499351813308,138.0
R1/45_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/45_whorl.jpg,Pore ground truth/Ground truth/R1/45_whorl.tsv,de5738441d3cf00a8a3bb3dcc18dd9c73b1ca17eec252fbe29484e8b92a2bebe,ea95bc71a36f41a97cb8109c16ef4678161bb5099efb67c8d69c4a462aff8871,512,512,344,0,0,261917,0.9991340637207031,131.33931741734975,344,38,56,14.815445903775952,116.0
R1/46_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/46_right_loop.jpg,Pore ground truth/Ground truth/R1/46_right_loop.tsv,4af341835b96041f33541c37a2c8e0c502304930b75eb76c522fb865417f5b44,48dab225f5f5ad2581c03045815b538a4459eed5d1778845b9e2fa4f6e858cd0,512,512,383,0,0,261839,0.9988365173339844,146.27309147987884,383,41,72,16.0312195418814,120.0
R1/46_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/46_whorl.jpg,Pore ground truth/Ground truth/R1/46_whorl.tsv,1dffd5df4c6e5645b206aa173e3850cf0782f3e7081350aa991f3009cde2e341,7facc441ad682417e0e080e38808479a75662f0d7fb143c077f80bcb86b31241,512,512,486,0,0,262144,1.0,185.394287109375,486,62,96,16.0312195418814,112.0
R1/47_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/47_right_loop.jpg,Pore ground truth/Ground truth/R1/47_right_loop.tsv,c9da45c753b8cf89cc73b9009c139af3d95b07287e69550635dba29e60999544,c5f2654dc4d5c72b11d9a7e8dd164b699fcfeb7b0c0568f3bb37ec629fd0dc3e,512,512,334,0,1,262144,1.0,127.410888671875,334,47,70,16.15549442140351,116.0
R1/47_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/47_whorl.jpg,Pore ground truth/Ground truth/R1/47_whorl.tsv,8df0a22761600ee05ff7c2bd676405346db59d6918a07aa97ea9c2f45b5448e6,23b679912c5facc7bccbb9e27bad45451f210f5fc14fb4e1228c5d41123408bd,512,512,476,0,1,259875,0.9913444519042969,183.16498316498314,473,60,98,13.746957249092624,111.0
R1/48_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/48_right_loop.jpg,Pore ground truth/Ground truth/R1/48_right_loop.tsv,08803ffe5cc4c5a84d3c820d7e93f868a592f469189ebe845896f26662b47ad6,d7d2ccf79d153ce7f2aef8912be64e0a7a7e9e0a72315bce6e982fe88ec0c7fa,512,512,391,0,0,262144,1.0,149.1546630859375,391,53,85,15.264337522473747,112.0
R1/48_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/48_whorl.jpg,Pore ground truth/Ground truth/R1/48_whorl.tsv,70df2bd20d56b3fac03b44cd2ba129a6b69ee38d75aa3c6eaf3414cd1c9ef31f,77c0b27034a94682bdad0c72c8f90a7d5f812f6061ce561e35a615be98d1430e,512,512,335,0,0,256589,0.9788093566894531,130.5589873299323,330,40,64,16.278820596099706,130.0
R1/49_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/49_right_loop.jpg,Pore ground truth/Ground truth/R1/49_right_loop.tsv,bd8a76cc9caa7ded03fa324b0b3ba3ec7c1883ed1f1668fcdd459fae6fdeb77c,727ae77816f9b87ef57fdd73b75b7c30cbe8825b9e1d0119e764bea25540c1d5,512,512,414,0,1,261903,0.9990806579589844,158.0737906782282,414,53,78,15.0,118.0
R1/49_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/49_whorl.jpg,Pore ground truth/Ground truth/R1/49_whorl.tsv,2f2df0d913c3d8060d12c55bf270707c667703dc620498079a5643d391f4b841,4cdf1aa0ba880055d4cd8832b7dad698d86b248817f5beefad64b5ca395fbea8,512,512,328,0,0,256460,0.9783172607421875,127.89518833346331,323,39,63,16.278820596099706,133.0
R1/4_left_loop,R1,left_loop,Pore ground truth/Fingerprint Images/R1/4_left_loop.jpg,Pore ground truth/Ground truth/R1/4_left_loop.tsv,cb01dfa0341c6cf90e3c481a5a3565fa623e3f5f028a1734a641eaff98468be3,7b08170c5be26ff53035c7dc9af2a6974bac76e4cd0b1fe7057740b090d316fc,512,512,348,0,1,261259,0.9966239929199219,133.20115287894387,346,38,62,15.731932071670212,134.0
R1/4_plain_arch,R1,plain_arch,Pore ground truth/Fingerprint Images/R1/4_plain_arch.jpg,Pore ground truth/Ground truth/R1/4_plain_arch.tsv,2f6e5a4c0e4283661a4eaf6815e8c9d12fef407824a2099baa01eb20ae4d3df8,a16f8ffc867c9a9fdb3a0156eff01eb5d503b926a4c341000c372b5b7b9ca809,512,512,434,0,0,261401,0.9971656799316406,166.028439064885,434,54,84,16.76305461424021,134.0
R1/4_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/4_right_loop.jpg,Pore ground truth/Ground truth/R1/4_right_loop.tsv,af3b0b2b89d88d73adbe52850b70476b0a26c6422249dd748fb25b944f2fd141,59fbf532c181ab28b67f3c9375c98956513976b5e39fe20bda39fac0ddcdd036,512,512,335,0,1,261926,0.9991683959960938,127.89871948565626,335,37,68,15.811388300841896,117.0
R1/4_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/4_whorl.jpg,Pore ground truth/Ground truth/R1/4_whorl.tsv,61afb6386e9af7a04c7b73d3812ff91d69f9a8533cca87d267a84619cf6ea299,fc7819639c4531b9b221c7b2cf9e48f2432e6a4e094e32941e068dab45a52638,512,512,363,0,0,260341,0.9931221008300781,139.4325135111258,363,49,72,14.866068747318506,123.0
R1/50_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/50_right_loop.jpg,Pore ground truth/Ground truth/R1/50_right_loop.tsv,dad208bdff83f27d4f1b663588fc3f9c10052e26535436d444368b38cb9ac4d5,2fcb0f11b619ef0f296d8a1876762edeeaf68be71206eebb06845278e9efa3e3,512,512,370,0,0,262144,1.0,141.143798828125,370,51,76,14.866068747318506,114.0
R1/50_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/50_whorl.jpg,Pore ground truth/Ground truth/R1/50_whorl.tsv,c32f8667fdad5d6f6e439aaee639df27e68e2a00012ffc1ddcdd937a0478f0ef,52495a4943d43f661b96bd05ca99fed56ef4a41c6070e15e15e5315d82616645,512,512,350,0,1,260713,0.9945411682128906,134.24723738363642,350,44,72,16.401219466856727,117.0
R1/51_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/51_right_loop.jpg,Pore ground truth/Ground truth/R1/51_right_loop.tsv,ac4738f463c5055c7fd5b484ea3d6a423e91ab6b544c186b0728432f8bba4534,57e3b8f3a4f772801f53226607d9a78cf16308b7732ef8a8c3791b0fc25b3e41,512,512,362,0,0,257078,0.9806747436523438,140.81329401971385,362,37,64,15.652475842498529,132.0
R1/51_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/51_whorl.jpg,Pore ground truth/Ground truth/R1/51_whorl.tsv,b936630606cb8bd0ac5673811b96497e82b0bf2c33a1b93cf08a99aee0427906,1a0bc5276306fe5308eb356da77b305cc43c41846e632ec877ec8278cfe41653,512,512,343,0,0,258939,0.9877738952636719,132.463630430333,343,44,63,15.297058540778355,127.0
R1/52_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/52_right_loop.jpg,Pore ground truth/Ground truth/R1/52_right_loop.tsv,bc822202a85eed7fc341b29195478b22e23facb872ec76dbb4aec54309c6f326,f482e9ae15687a9c2e6fcf434286ac81c366a2b26b93e0ce0fc816d4b2110cbe,512,512,399,0,1,262144,1.0,152.2064208984375,399,53,77,15.620499351813308,114.0
R1/52_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/52_whorl.jpg,Pore ground truth/Ground truth/R1/52_whorl.tsv,045d819144d2acb4765d703e0297ea97e4595c5503e29f6749998b72fd2ea807,cd1fa54471dc1a2814b8e800a800c9323980d0b90b3745cc075eb6c728822497,512,512,455,0,0,261938,0.9992141723632812,173.70522795470686,455,56,85,15.132745950421556,138.0
R1/53_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/53_right_loop.jpg,Pore ground truth/Ground truth/R1/53_right_loop.tsv,8f6a4325f3091d31de96c10f97a4abf68d4f0ff0e827c37b753c62601efcb885,b550abc7140aa7448fa4b64968833ff481097f02e19c4dfd1250e5c6f4202732,512,512,344,0,1,261938,0.9992141723632812,131.32878772839373,344,46,68,17.05869692828073,122.0
R1/53_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/53_whorl.jpg,Pore ground truth/Ground truth/R1/53_whorl.tsv,48a3b23eb086cd02adb326faadf2d078a5434c8624f355e4b641a8750557d7fd,e26967d6cf8f555e4fd092f51536d70182964f522b4c5b099af198da835ab61e,512,512,433,0,0,261023,0.9957237243652344,165.88576485597054,433,57,78,15.132745950421556,143.0
R1/54_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/54_right_loop.jpg,Pore ground truth/Ground truth/R1/54_right_loop.tsv,3140f16f4df7719b587851050259d19fb66521744cfe4a6a898a121be4e7236f,a80d9a0a0839b33bfc0601a8f3c35324c59674e404ae474a559f8843ef6a98b7,512,512,453,0,1,260381,0.9932746887207031,173.97582772936582,452,55,85,15.811388300841896,130.0
R1/54_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/54_whorl.jpg,Pore ground truth/Ground truth/R1/54_whorl.tsv,8e91636623801898157c72fef901ba43d26399bf56b2aa6bc8b1991997f81645,8508399cdd66318ceaa119284591278a7c1b7729e79cc71975a884828dce5d61,512,512,452,0,0,259158,0.9886093139648438,174.41097708733668,448,58,89,16.34002003147822,129.0
R1/55_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/55_right_loop.jpg,Pore ground truth/Ground truth/R1/55_right_loop.tsv,9d81e98422cea65578bdb7a9a0a08c97bbcf29229bc91eee967dcd99a4a4307c,95a379b6ce426bc8c5141463610f7b6095b16008035969b9dfee8fb8f6e62f10,512,512,338,0,0,261585,0.9978675842285156,129.2123019286274,338,49,70,16.522683929858744,124.0
R1/55_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/55_whorl.jpg,Pore ground truth/Ground truth/R1/55_whorl.tsv,d07bbd35aa8b0a2891a846aa61551aac4b259acc1113598b8dc7313e3477d08a,705ffe6d01ec8192587e65a885044804f520228cf3771d9872d5663a44d40cf5,512,512,401,0,0,259435,0.9896659851074219,154.5666544606549,398,54,74,15.652475842498529,128.0
R1/56_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/56_right_loop.jpg,Pore ground truth/Ground truth/R1/56_right_loop.tsv,c3811dd2d9f67577cc105476455e86ffde860d767d34ca4b68a05a5590bfd9d0,6de8622a5c021e589c61d14c09add2ebb3f17a75885ad9593e6871d355d97fdf,512,512,418,0,1,260914,0.9953079223632812,160.20604490368473,418,55,82,15.524174696260024,132.0
R1/56_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/56_whorl.jpg,Pore ground truth/Ground truth/R1/56_whorl.tsv,01bb9ba7f479221b2d7f31098e00e57e1a6988e7f38b97d55f6673582cdee2a0,31e54b8259684ca9c9950fd154ac480a70e6d4b8ddce24b97763fda9abaaad64,512,512,382,0,0,262144,1.0,145.721435546875,382,47,67,16.278820596099706,117.0
R1/57_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/57_right_loop.jpg,Pore ground truth/Ground truth/R1/57_right_loop.tsv,c7d38d974678d47eb0ea7a68bb1f262052e0775b1658e89d2d358276e67d9db3,b935520713f29b84d8b3510f854abb0e03518f03a29c09f008dc21a28ac90e6b,512,512,477,0,1,261829,0.9987983703613281,182.1799724247505,476,59,85,15.297058540778355,120.0
R1/57_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/57_whorl.jpg,Pore ground truth/Ground truth/R1/57_whorl.tsv,336e1cd7f604ac1663cc7afb6aa5847a702b23fc666fbfbc4be90a06f5a50439,98dab51149340f60103141f7cbb3cd716d4f3f127e74b02cca0db013f1cc0fd2,512,512,436,0,0,261074,0.9959182739257812,167.00245907290653,436,49,77,14.7648230602334,131.0
R1/58_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/58_right_loop.jpg,Pore ground truth/Ground truth/R1/58_right_loop.tsv,0723f144cfe032f61da9d0d5fa05d40a5de5ebedc1b9be362ab188d1b65f9aac,c1f23f14e32569b7d1fe9c82b937ac4cc29d2f4816302c7b612b1769671ed198,512,512,484,0,2,261580,0.9978485107421875,185.02943650126156,484,59,91,14.7648230602334,137.0
R1/58_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/58_whorl.jpg,Pore ground truth/Ground truth/R1/58_whorl.tsv,7af890ebef1ae51a95eb96201e283f2be14aeafc8ccd605fab078b04ba556c45,6efdc150cf7fc8954b1107d36f78ffe461d3cd28b0969cad4e6c3969b3b79d6a,512,512,486,0,0,260042,0.9919815063476562,186.89288653371378,483,61,95,15.132421295050364,122.0
R1/59_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/59_right_loop.jpg,Pore ground truth/Ground truth/R1/59_right_loop.tsv,92916e5ea47a7e0bdb46b92c6f80b21607bfd0a67d9b8d486b5148b2f4a830c2,ccb45dfb82cef10ec294601851d189a2a01cb85650151314ef6c79a4a05ef3aa,512,512,503,0,0,261162,0.9962539672851562,192.6007612133465,502,64,94,15.264337522473747,116.0
R1/59_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/59_whorl.jpg,Pore ground truth/Ground truth/R1/59_whorl.tsv,f685c3e48c37f3fd82d3ca77e7230473338732817b77c81aeb7b9b007eec7d37,3fc2a3b3b99fc208ba2884c24271efdf180effaf027f400a04e812e19ba613cd,512,512,502,0,0,262144,1.0,191.497802734375,502,59,93,14.491212440208496,132.0
R1/5_left_loop,R1,left_loop,Pore ground truth/Fingerprint Images/R1/5_left_loop.jpg,Pore ground truth/Ground truth/R1/5_left_loop.tsv,34c5b40a7299aaf9f29b35062e9e0b26a81939eac5d6329158fa74b96129986c,00f5dad3847f84b0c32db37a7d2e0e3bae741b35c5d9c34ea0add2e03c7e6c52,512,512,463,0,1,262144,1.0,176.6204833984375,463,60,76,15.231546211727817,106.0
R1/5_plain_arch,R1,plain_arch,Pore ground truth/Fingerprint Images/R1/5_plain_arch.jpg,Pore ground truth/Ground truth/R1/5_plain_arch.tsv,d0addf3510fa8c29f37ac0ab8a6ec401c3cad21dea99a0ccc564c7b6b33c92e2,d234e3621a9bd8829075458c8f26a4c678350226712a3d71c34ccb2c01f5cef6,512,512,455,0,0,262144,1.0,173.5687255859375,455,56,85,16.1245154965971,132.0
R1/5_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/5_right_loop.jpg,Pore ground truth/Ground truth/R1/5_right_loop.tsv,3480cee8436c9daa9eddef800c4bebc0e3706553c80a08b4b1fdd7ee2a60c103,8adb4d58e759482a10f304576300a90519d3f2bdff6d4311500de8cf09515545,512,512,459,0,1,261021,0.9957160949707031,175.84792028227614,458,62,96,15.524174696260024,112.0
R1/5_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/5_whorl.jpg,Pore ground truth/Ground truth/R1/5_whorl.tsv,ccf8190b8920cc6457babd7167d5d822dca1ee09dc212de910a584d13304e673,ba9f5a27e277b9cb9af34b446f5784b853b3201f1403623b5424510af90b8077,512,512,440,0,0,262144,1.0,167.8466796875,440,48,79,15.811388300841896,112.0
R1/60_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/60_right_loop.jpg,Pore ground truth/Ground truth/R1/60_right_loop.tsv,0cb7fd669c7c7be7e5f0554b35eeed46a4713534e207a08ec99891368924b17b,8e4c704263c2b85ee206cf26ceacb7655e362f437a6a51445f191f8183cf6b6f,512,512,342,0,1,261077,0.9959297180175781,130.99583647736108,342,42,64,16.598131167170045,126.0
R1/60_whorl,R1,whorl,Pore ground truth/Fingerprint Images/R1/60_whorl.jpg,Pore ground truth/Ground truth/R1/60_whorl.tsv,48e4ab375678350fb6421519930b6fb3366f1822d4a2face4b87c32313c4ba90,4b2c936a176a76a2d8200afb9982005871f5fc21e53043286ac3eb901ebba336,512,512,485,0,1,262144,1.0,185.0128173828125,485,63,87,15.811388300841896,108.0
R1/61_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/61_right_loop.jpg,Pore ground truth/Ground truth/R1/61_right_loop.tsv,9dc5c09a212355f6641ac07d9be48d749f871d65a9183a167d5b7a53f40060eb,2d7b4fabef823be632e67f48c8958540b25ae00d20f3ad9af677876d67d6a92e,512,512,482,0,0,262144,1.0,183.868408203125,482,72,102,15.016648189186455,109.0
R1/62_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/62_right_loop.jpg,Pore ground truth/Ground truth/R1/62_right_loop.tsv,ab94779014c0a26e805a34dc3a8a0355a803c57537928f8d5557b2322830575e,db356c2ceb68dbe5d1ac3becdf934b35dd93a9adeb6934306b245ca624c39192,512,512,398,0,0,261233,0.9965248107910156,152.3544115789353,397,47,71,13.601470508735444,123.0
R1/63_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/63_right_loop.jpg,Pore ground truth/Ground truth/R1/63_right_loop.tsv,f06aca8f63f91891ba965d35d638916fa2196a18066947286ac5cc5160581949,317957e183c6643d26cc49bb04dbc34f37c7e21b940d355f2aa4abe2f0a0c099,512,512,424,0,0,254489,0.9707984924316406,166.60837992997733,414,47,69,15.264337522473747,127.0
